instance_id,theorem_name,source_file,declaration_line,category,reason,detail
wikipedia-invariantsubspaceproblem-nontrivial-of-not-separablespace,InvariantSubspaceProblem.TopologicalSpace.nontrivial_of_not_separableSpace,FormalConjectures/Wikipedia/InvariantSubspaceProblem.lean,61,API,out_of_scope_category,
wikipedia-jacobianconjecture-comp-aeval,JacobianConjecture.comp_aeval,FormalConjectures/Wikipedia/JacobianConjecture.lean,96,API,out_of_scope_category,
wikipedia-jacobianconjecture-sanity-check-condition-1,JacobianConjecture.sanity_check_condition_1,FormalConjectures/Wikipedia/JacobianConjecture.lean,107,API,out_of_scope_category,
wikipedia-jacobianconjecture-jacobian-conjecture-identity,JacobianConjecture.jacobian_conjecture_identity,FormalConjectures/Wikipedia/JacobianConjecture.lean,118,test,out_of_scope_category,
wikipedia-jugglerconjecture-jugglerstep-36,JugglerConjecture.jugglerStep_36,FormalConjectures/Wikipedia/JugglerConjecture.lean,47,test,out_of_scope_category,
wikipedia-kakeya-iskakeya-closedball,Kakeya.isKakeya_closedBall,FormalConjectures/Wikipedia/Kakeya.lean,44,test,out_of_scope_category,
wikipedia-kaplansky-isunit,Kaplansky.IsTrivialUnit.isUnit,FormalConjectures/Wikipedia/Kaplansky.lean,62,API,out_of_scope_category,
wikipedia-kaplansky-promislow-group-is-torsionfree,Kaplansky.promislow_group_is_torsionfree,FormalConjectures/Wikipedia/Kaplansky.lean,80,API,out_of_scope_category,
wikipedia-leinstergroup-cyclic-of-perfect-is-leinster,LeinsterGroup.cyclic_of_perfect_is_leinster,FormalConjectures/Wikipedia/LeinsterGroup.lean,72,API,out_of_scope_category,
wikipedia-lychrelnumbers-eventually-palindrome-base10,LychrelNumbers.eventually_palindrome_base10,FormalConjectures/Wikipedia/LychrelNumbers.lean,83,API,out_of_scope_category,
wikipedia-lychrelnumbers-rev10-120,LychrelNumbers.rev10_120,FormalConjectures/Wikipedia/LychrelNumbers.lean,100,test,out_of_scope_category,
wikipedia-lychrelnumbers-palindrome-121,LychrelNumbers.palindrome_121,FormalConjectures/Wikipedia/LychrelNumbers.lean,105,test,out_of_scope_category,
wikipedia-lychrelnumbers-lychreliter-56-one,LychrelNumbers.lychrelIter_56_one,FormalConjectures/Wikipedia/LychrelNumbers.lean,111,test,out_of_scope_category,
wikipedia-lychrelnumbers-eventually-palindrome-56,LychrelNumbers.eventually_palindrome_56,FormalConjectures/Wikipedia/LychrelNumbers.lean,116,test,out_of_scope_category,
wikipedia-mahler32-consequence,Mahler32.mahler_conjecture.variants.consequence,FormalConjectures/Wikipedia/Mahler32.lean,49,textbook,out_of_scope_category,
wikipedia-mandelbrot-multibrotset-eq,Mandelbrot.multibrotSet_eq,FormalConjectures/Wikipedia/Mandelbrot.lean,51,API,out_of_scope_category,
wikipedia-mandelbrot-mandelbrotset-eq,Mandelbrot.mandelbrotSet_eq,FormalConjectures/Wikipedia/Mandelbrot.lean,103,API,out_of_scope_category,
wikipedia-mandelbrot-isattractingcycle-z-squared-minus-one,Mandelbrot.isAttractingCycle_z_squared_minus_one,FormalConjectures/Wikipedia/Mandelbrot.lean,126,test,out_of_scope_category,
wikipedia-mandelbrot-not-isattractingcycle-z-squared-minus-two,Mandelbrot.not_isAttractingCycle_z_squared_minus_two,FormalConjectures/Wikipedia/Mandelbrot.lean,132,test,out_of_scope_category,
wikipedia-mandelbrot-no-attractingcycle-period-zero,Mandelbrot.no_attractingCycle_period_zero,FormalConjectures/Wikipedia/Mandelbrot.lean,138,test,out_of_scope_category,
wikipedia-mandelbrot-multibrotset-frontier-measurable,Mandelbrot.multibrotSet_frontier_measurable,FormalConjectures/Wikipedia/Mandelbrot.lean,159,test,out_of_scope_category,
wikipedia-mersenne-new-mersenne-conjecture-of-prime,Mersenne.new_mersenne_conjecture_of_prime,FormalConjectures/Wikipedia/Mersenne.lean,78,textbook,out_of_scope_category,
wikipedia-moserworm-disc-mem-worm-covers,MoserWorm.disc_mem_worm_covers,FormalConjectures/Wikipedia/MoserWorm.lean,50,textbook,out_of_scope_category,
wikipedia-moserworm-mosers-worm-problem,MoserWorm.mosers_worm_problem,FormalConjectures/Wikipedia/MoserWorm.lean,59,research open,answer_sorry,non_boolean_or_non_open
wikipedia-moserworm-convex-mosers-worm-problem,MoserWorm.convex_mosers_worm_problem,FormalConjectures/Wikipedia/MoserWorm.lean,81,research open,answer_sorry,non_boolean_or_non_open
wikipedia-movingsofa-ismovingsofa-unitsquare,MovingSofa.isMovingSofa_unitSquare,FormalConjectures/Wikipedia/MovingSofa.lean,74,test,out_of_scope_category,
wikipedia-movingsofa-existsunique,MovingSofa.GerversSofa.ABφθSpec.existsUnique,FormalConjectures/Wikipedia/MovingSofa.lean,118,textbook,out_of_scope_category,
wikipedia-movingsofa-one-le-sofaconstant,MovingSofa.one_le_sofaConstant,FormalConjectures/Wikipedia/MovingSofa.lean,167,test,out_of_scope_category,
wikipedia-movingsofa-sofaconstant-eq,MovingSofa.sofaConstant_eq,FormalConjectures/Wikipedia/MovingSofa.lean,174,research solved,answer_sorry,non_boolean_or_non_open
wikipedia-noetherproblem-rationalextension-empty-index,NoetherProblem.rationalExtension_empty_index,FormalConjectures/Wikipedia/NoetherProblem.lean,39,test,out_of_scope_category,
wikipedia-oppermann-oppermann-implies-brocard,Oppermann.oppermann_implies_brocard,FormalConjectures/Wikipedia/Oppermann.lean,61,textbook,out_of_scope_category,
wikipedia-oppermann-oppermann-implies-legendre,Oppermann.oppermann_implies_legendre,FormalConjectures/Wikipedia/Oppermann.lean,69,textbook,out_of_scope_category,
wikipedia-pebblingnumberconjecture-refl,PebblingNumberConjecture.IsPebblingMove.refl,FormalConjectures/Wikipedia/PebblingNumberConjecture.lean,51,API,out_of_scope_category,
wikipedia-pebblingnumberconjecture-refl-2,PebblingNumberConjecture.IsReachable.refl,FormalConjectures/Wikipedia/PebblingNumberConjecture.lean,81,API,out_of_scope_category,
wikipedia-pebblingnumberconjecture-pebblingnumber-completegraph,PebblingNumberConjecture.PebblingNumber_completeGraph,FormalConjectures/Wikipedia/PebblingNumberConjecture.lean,97,API,out_of_scope_category,
wikipedia-pell-pellnumber-zero,PellNumbers.pellNumber_zero,FormalConjectures/Wikipedia/Pell.lean,41,test,out_of_scope_category,
wikipedia-pell-pellnumber-one,PellNumbers.pellNumber_one,FormalConjectures/Wikipedia/Pell.lean,44,test,out_of_scope_category,
wikipedia-pell-pellnumber-two,PellNumbers.pellNumber_two,FormalConjectures/Wikipedia/Pell.lean,47,test,out_of_scope_category,
wikipedia-pell-pellnumber-five,PellNumbers.pellNumber_five,FormalConjectures/Wikipedia/Pell.lean,50,test,out_of_scope_category,
wikipedia-pell-pellnumber-sq-add-pellnumber-succ-sq,PellNumbers.pellNumber_sq_add_pellNumber_succ_sq,FormalConjectures/Wikipedia/Pell.lean,55,textbook,out_of_scope_category,
wikipedia-pell-coe-pellnumber-eq,PellNumbers.coe_pellNumber_eq,FormalConjectures/Wikipedia/Pell.lean,61,textbook,out_of_scope_category,
wikipedia-pollocksconjecture-ncard-exceptions,PollocksConjecture.pollock_tetrahedral.ncard_exceptions,FormalConjectures/Wikipedia/PollocksConjecture.lean,71,textbook,out_of_scope_category,
wikipedia-ramanujantau-multipliable,RamanujanTau.multipliable,FormalConjectures/Wikipedia/RamanujanTau.lean,43,API,out_of_scope_category,
wikipedia-ramanujantau-zero,RamanujanTau.τ_zero,FormalConjectures/Wikipedia/RamanujanTau.lean,47,test,out_of_scope_category,
wikipedia-ramanujantau-one,RamanujanTau.τ_one,FormalConjectures/Wikipedia/RamanujanTau.lean,50,test,out_of_scope_category,
wikipedia-ramanujantau-two,RamanujanTau.τ_two,FormalConjectures/Wikipedia/RamanujanTau.lean,55,test,out_of_scope_category,
wikipedia-ramseynumbers-succ,RamseyNumbers.IsGraphRamsey.succ,FormalConjectures/Wikipedia/RamseyNumbers.lean,56,API,out_of_scope_category,
wikipedia-ramseynumbers-symm,RamseyNumbers.IsGraphRamsey.symm,FormalConjectures/Wikipedia/RamseyNumbers.lean,70,API,out_of_scope_category,
wikipedia-ramseynumbers-ramsey-number-five-five,RamseyNumbers.ramsey_number_five_five,FormalConjectures/Wikipedia/RamseyNumbers.lean,92,research open,answer_sorry,non_boolean_or_non_open
wikipedia-regularprimes-not-isregularprime-37-first,RegularPrimes.not_isRegularPrime_37_first,FormalConjectures/Wikipedia/RegularPrimes.lean,42,textbook,out_of_scope_category,
wikipedia-regularprimes-small-regular-primes,RegularPrimes.small_regular_primes,FormalConjectures/Wikipedia/RegularPrimes.lean,53,textbook,out_of_scope_category,
wikipedia-regularprimes-not-isregularprime-37-second,RegularPrimes.not_isRegularPrime_37_second,FormalConjectures/Wikipedia/RegularPrimes.lean,59,textbook,out_of_scope_category,
wikipedia-regularprimes-isregularprime-iff-bernoulli,RegularPrimes.isRegularPrime_iff_Bernoulli,FormalConjectures/Wikipedia/RegularPrimes.lean,65,textbook,out_of_scope_category,
wikipedia-selfridge-exist-pseudo-counterexample,Selfridge.selfridge_conjecture.variants.exist_pseudo_counterexample,FormalConjectures/Wikipedia/Selfridge.lean,80,textbook,out_of_scope_category,
wikipedia-selfridge-pseudo-counterexample,Selfridge.selfridge_conjecture.variants.pseudo_counterexample,FormalConjectures/Wikipedia/Selfridge.lean,93,textbook,out_of_scope_category,
wikipedia-selfridge-pseudo-counterexample-2,Selfridge.selfridge_conjecture.variants.pseudo_counterexample',FormalConjectures/Wikipedia/Selfridge.lean,105,textbook,out_of_scope_category,
wikipedia-snakeinthebox-snake-zero-zero,SnakeInBox.snake_zero_zero,FormalConjectures/Wikipedia/SnakeInTheBox.lean,63,test,out_of_scope_category,
wikipedia-snakeinthebox-snake-dim-nine,SnakeInBox.snake_dim_nine,FormalConjectures/Wikipedia/SnakeInTheBox.lean,92,research open,answer_sorry,non_boolean_or_non_open
wikipedia-squarepacking-eleven-square-packing-in-square-bound,SquarePacking.eleven_square_packing_in_square_bound,FormalConjectures/Wikipedia/SquarePacking.lean,87,textbook,out_of_scope_category,
wikipedia-squarepacking-least-eleven-square-packing-in-square,SquarePacking.least_eleven_square_packing_in_square,FormalConjectures/Wikipedia/SquarePacking.lean,97,research open,answer_sorry,non_boolean_or_non_open
wikipedia-squarepacking-seventeen-square-packing-in-square-bound,SquarePacking.seventeen_square_packing_in_square_bound,FormalConjectures/Wikipedia/SquarePacking.lean,107,textbook,out_of_scope_category,
wikipedia-squarepacking-least-seventeen-square-packing-in-square,SquarePacking.least_seventeen_square_packing_in_square,FormalConjectures/Wikipedia/SquarePacking.lean,117,research open,answer_sorry,non_boolean_or_non_open
wikipedia-squarepacking-three-square-packing-in-circle-bound,SquarePacking.three_square_packing_in_circle_bound,FormalConjectures/Wikipedia/SquarePacking.lean,127,textbook,out_of_scope_category,
wikipedia-squarepacking-least-three-square-packing-in-circle,SquarePacking.least_three_square_packing_in_circle,FormalConjectures/Wikipedia/SquarePacking.lean,137,research open,answer_sorry,non_boolean_or_non_open
wikipedia-squarepacking-twenty-one-circle-packing-in-square-bound,SquarePacking.twenty_one_circle_packing_in_square_bound,FormalConjectures/Wikipedia/SquarePacking.lean,147,textbook,out_of_scope_category,
wikipedia-squarepacking-least-twenty-one-circle-packing-in-square,SquarePacking.least_twenty_one_circle_packing_in_square,FormalConjectures/Wikipedia/SquarePacking.lean,155,research open,answer_sorry,non_boolean_or_non_open
wikipedia-squarepacking-fifteen-circle-packing-in-circle-bound,SquarePacking.fifteen_circle_packing_in_circle_bound,FormalConjectures/Wikipedia/SquarePacking.lean,168,textbook,out_of_scope_category,
wikipedia-squarepacking-least-fifteen-circle-packing-in-circle,SquarePacking.least_fifteen_circle_packing_in_circle,FormalConjectures/Wikipedia/SquarePacking.lean,180,research open,answer_sorry,non_boolean_or_non_open
wikipedia-sumofthreecubes-issumofthreecubes-2,SumOfThreeCubes.isSumOfThreeCubes_2,FormalConjectures/Wikipedia/SumOfThreeCubes.lean,40,test,out_of_scope_category,
wikipedia-sumofthreecubes-issumofthreecubes-33,SumOfThreeCubes.isSumOfThreeCubes_33,FormalConjectures/Wikipedia/SumOfThreeCubes.lean,44,test,out_of_scope_category,
wikipedia-sumofthreecubes-issumofthreecubes-42,SumOfThreeCubes.isSumOfThreeCubes_42,FormalConjectures/Wikipedia/SumOfThreeCubes.lean,48,test,out_of_scope_category,
wikipedia-sumofthreecubes-mod-9-of-issumofthreecubes,SumOfThreeCubes.mod_9_of_isSumOfThreeCubes,FormalConjectures/Wikipedia/SumOfThreeCubes.lean,52,test,out_of_scope_category,
wikipedia-taxicab-taxicab-1729,Taxicab.taxicab_1729,FormalConjectures/Wikipedia/Taxicab.lean,63,test,out_of_scope_category,
wikipedia-taxicab-taxicab-4,Taxicab.taxicab_4',FormalConjectures/Wikipedia/Taxicab.lean,76,test,out_of_scope_category,
wikipedia-taxicab-taxicab-4-2,Taxicab.taxicab_4,FormalConjectures/Wikipedia/Taxicab.lean,83,test,out_of_scope_category,
wikipedia-transcendental-exp-add-pi-or-exp-add-mul-transcendental,Transcendental.exp_add_pi_or_exp_add_mul_transcendental,FormalConjectures/Wikipedia/Transcendental.lean,130,textbook,out_of_scope_category,
wikipedia-unionclosed-isunionclosed-univ,UnionClosed.isUnionClosed_univ,FormalConjectures/Wikipedia/UnionClosed.lean,41,API,out_of_scope_category,
wikipedia-unionclosed-isunionclosed-powerset,UnionClosed.isUnionClosed_powerset,FormalConjectures/Wikipedia/UnionClosed.lean,46,API,out_of_scope_category,
wikipedia-wolstenholmeprime-wolstenholme-prime-2124679,WolstenholmePrime.wolstenholme_prime_2124679,FormalConjectures/Wikipedia/WolstenholmePrime.lean,58,test,out_of_scope_category,
wikipedia-wolstenholmeprime-wolstenholme-bernoulli,WolstenholmePrime.wolstenholme_bernoulli,FormalConjectures/Wikipedia/WolstenholmePrime.lean,65,textbook,out_of_scope_category,
wikipedia-wolstenholmeprime-wolstenholme-harmonic,WolstenholmePrime.wolstenholme_harmonic,FormalConjectures/Wikipedia/WolstenholmePrime.lean,74,textbook,out_of_scope_category,
writtenonthewallii-test-house-indep,WrittenOnTheWallII.Test.house_indep,FormalConjectures/WrittenOnTheWallII/Test.lean,80,test,out_of_scope_category,
writtenonthewallii-test-house-dom,WrittenOnTheWallII.Test.house_dom,FormalConjectures/WrittenOnTheWallII/Test.lean,84,test,out_of_scope_category,
writtenonthewallii-test-house-avg-dist,WrittenOnTheWallII.Test.house_avg_dist,FormalConjectures/WrittenOnTheWallII/Test.lean,88,test,out_of_scope_category,
writtenonthewallii-test-house-diameter,WrittenOnTheWallII.Test.house_diameter,FormalConjectures/WrittenOnTheWallII/Test.lean,93,test,out_of_scope_category,
writtenonthewallii-test-house-radius,WrittenOnTheWallII.Test.house_radius,FormalConjectures/WrittenOnTheWallII/Test.lean,97,test,out_of_scope_category,
writtenonthewallii-test-house-girth,WrittenOnTheWallII.Test.house_girth,FormalConjectures/WrittenOnTheWallII/Test.lean,101,test,out_of_scope_category,
writtenonthewallii-test-house-order,WrittenOnTheWallII.Test.house_order,FormalConjectures/WrittenOnTheWallII/Test.lean,105,test,out_of_scope_category,
writtenonthewallii-test-house-size,WrittenOnTheWallII.Test.house_size,FormalConjectures/WrittenOnTheWallII/Test.lean,108,test,out_of_scope_category,
writtenonthewallii-test-house-szeged,WrittenOnTheWallII.Test.house_szeged,FormalConjectures/WrittenOnTheWallII/Test.lean,112,test,out_of_scope_category,
writtenonthewallii-test-house-wiener,WrittenOnTheWallII.Test.house_wiener,FormalConjectures/WrittenOnTheWallII/Test.lean,116,test,out_of_scope_category,
writtenonthewallii-test-house-min-deg,WrittenOnTheWallII.Test.house_min_deg,FormalConjectures/WrittenOnTheWallII/Test.lean,120,test,out_of_scope_category,
writtenonthewallii-test-house-max-deg,WrittenOnTheWallII.Test.house_max_deg,FormalConjectures/WrittenOnTheWallII/Test.lean,124,test,out_of_scope_category,
writtenonthewallii-test-house-avg-deg,WrittenOnTheWallII.Test.house_avg_deg,FormalConjectures/WrittenOnTheWallII/Test.lean,128,test,out_of_scope_category,
writtenonthewallii-test-house-matching,WrittenOnTheWallII.Test.house_matching,FormalConjectures/WrittenOnTheWallII/Test.lean,132,test,out_of_scope_category,
writtenonthewallii-test-house-residue,WrittenOnTheWallII.Test.house_residue,FormalConjectures/WrittenOnTheWallII/Test.lean,136,test,out_of_scope_category,
writtenonthewallii-test-house-annihilation,WrittenOnTheWallII.Test.house_annihilation,FormalConjectures/WrittenOnTheWallII/Test.lean,140,test,out_of_scope_category,
writtenonthewallii-test-house-cvetkovic,WrittenOnTheWallII.Test.house_cvetkovic,FormalConjectures/WrittenOnTheWallII/Test.lean,144,test,out_of_scope_category,
writtenonthewallii-test-k4-indep,WrittenOnTheWallII.Test.K4_indep,FormalConjectures/WrittenOnTheWallII/Test.lean,151,test,out_of_scope_category,
writtenonthewallii-test-k4-dom,WrittenOnTheWallII.Test.K4_dom,FormalConjectures/WrittenOnTheWallII/Test.lean,155,test,out_of_scope_category,
writtenonthewallii-test-k4-avg-dist,WrittenOnTheWallII.Test.K4_avg_dist,FormalConjectures/WrittenOnTheWallII/Test.lean,159,test,out_of_scope_category,
writtenonthewallii-test-k4-diameter,WrittenOnTheWallII.Test.K4_diameter,FormalConjectures/WrittenOnTheWallII/Test.lean,164,test,out_of_scope_category,
writtenonthewallii-test-k4-radius,WrittenOnTheWallII.Test.K4_radius,FormalConjectures/WrittenOnTheWallII/Test.lean,168,test,out_of_scope_category,
writtenonthewallii-test-k4-girth,WrittenOnTheWallII.Test.K4_girth,FormalConjectures/WrittenOnTheWallII/Test.lean,172,test,out_of_scope_category,
writtenonthewallii-test-k4-order,WrittenOnTheWallII.Test.K4_order,FormalConjectures/WrittenOnTheWallII/Test.lean,176,test,out_of_scope_category,
writtenonthewallii-test-k4-size,WrittenOnTheWallII.Test.K4_size,FormalConjectures/WrittenOnTheWallII/Test.lean,179,test,out_of_scope_category,
writtenonthewallii-test-k4-szeged,WrittenOnTheWallII.Test.K4_szeged,FormalConjectures/WrittenOnTheWallII/Test.lean,183,test,out_of_scope_category,
writtenonthewallii-test-k4-wiener,WrittenOnTheWallII.Test.K4_wiener,FormalConjectures/WrittenOnTheWallII/Test.lean,187,test,out_of_scope_category,
writtenonthewallii-test-k4-min-deg,WrittenOnTheWallII.Test.K4_min_deg,FormalConjectures/WrittenOnTheWallII/Test.lean,191,test,out_of_scope_category,
writtenonthewallii-test-k4-max-deg,WrittenOnTheWallII.Test.K4_max_deg,FormalConjectures/WrittenOnTheWallII/Test.lean,195,test,out_of_scope_category,
writtenonthewallii-test-k4-avg-deg,WrittenOnTheWallII.Test.K4_avg_deg,FormalConjectures/WrittenOnTheWallII/Test.lean,199,test,out_of_scope_category,
writtenonthewallii-test-k4-matching,WrittenOnTheWallII.Test.K4_matching,FormalConjectures/WrittenOnTheWallII/Test.lean,203,test,out_of_scope_category,
writtenonthewallii-test-k4-residue,WrittenOnTheWallII.Test.K4_residue,FormalConjectures/WrittenOnTheWallII/Test.lean,207,test,out_of_scope_category,
writtenonthewallii-test-k4-annihilation,WrittenOnTheWallII.Test.K4_annihilation,FormalConjectures/WrittenOnTheWallII/Test.lean,211,test,out_of_scope_category,
writtenonthewallii-test-k4-cvetkovic,WrittenOnTheWallII.Test.K4_cvetkovic,FormalConjectures/WrittenOnTheWallII/Test.lean,215,test,out_of_scope_category,
writtenonthewallii-test-petersen-indep,WrittenOnTheWallII.Test.petersen_indep,FormalConjectures/WrittenOnTheWallII/Test.lean,222,test,out_of_scope_category,
writtenonthewallii-test-petersen-dom,WrittenOnTheWallII.Test.petersen_dom,FormalConjectures/WrittenOnTheWallII/Test.lean,226,test,out_of_scope_category,
writtenonthewallii-test-petersen-avg-dist,WrittenOnTheWallII.Test.petersen_avg_dist,FormalConjectures/WrittenOnTheWallII/Test.lean,230,test,out_of_scope_category,
writtenonthewallii-test-petersen-diameter,WrittenOnTheWallII.Test.petersen_diameter,FormalConjectures/WrittenOnTheWallII/Test.lean,235,test,out_of_scope_category,
writtenonthewallii-test-petersen-radius,WrittenOnTheWallII.Test.petersen_radius,FormalConjectures/WrittenOnTheWallII/Test.lean,239,test,out_of_scope_category,
writtenonthewallii-test-petersen-girth,WrittenOnTheWallII.Test.petersen_girth,FormalConjectures/WrittenOnTheWallII/Test.lean,243,test,out_of_scope_category,
writtenonthewallii-test-petersen-order,WrittenOnTheWallII.Test.petersen_order,FormalConjectures/WrittenOnTheWallII/Test.lean,247,test,out_of_scope_category,
writtenonthewallii-test-petersen-size,WrittenOnTheWallII.Test.petersen_size,FormalConjectures/WrittenOnTheWallII/Test.lean,250,test,out_of_scope_category,
writtenonthewallii-test-petersen-szeged,WrittenOnTheWallII.Test.petersen_szeged,FormalConjectures/WrittenOnTheWallII/Test.lean,254,test,out_of_scope_category,
writtenonthewallii-test-petersen-wiener,WrittenOnTheWallII.Test.petersen_wiener,FormalConjectures/WrittenOnTheWallII/Test.lean,258,test,out_of_scope_category,
writtenonthewallii-test-petersen-min-deg,WrittenOnTheWallII.Test.petersen_min_deg,FormalConjectures/WrittenOnTheWallII/Test.lean,262,test,out_of_scope_category,
writtenonthewallii-test-petersen-max-deg,WrittenOnTheWallII.Test.petersen_max_deg,FormalConjectures/WrittenOnTheWallII/Test.lean,266,test,out_of_scope_category,
writtenonthewallii-test-petersen-avg-deg,WrittenOnTheWallII.Test.petersen_avg_deg,FormalConjectures/WrittenOnTheWallII/Test.lean,270,test,out_of_scope_category,
writtenonthewallii-test-petersen-matching,WrittenOnTheWallII.Test.petersen_matching,FormalConjectures/WrittenOnTheWallII/Test.lean,274,test,out_of_scope_category,
writtenonthewallii-test-petersen-residue,WrittenOnTheWallII.Test.petersen_residue,FormalConjectures/WrittenOnTheWallII/Test.lean,278,test,out_of_scope_category,
writtenonthewallii-test-petersen-annihilation,WrittenOnTheWallII.Test.petersen_annihilation,FormalConjectures/WrittenOnTheWallII/Test.lean,282,test,out_of_scope_category,
writtenonthewallii-test-petersen-cvetkovic,WrittenOnTheWallII.Test.petersen_cvetkovic,FormalConjectures/WrittenOnTheWallII/Test.lean,286,test,out_of_scope_category,
writtenonthewallii-test-c6-indep,WrittenOnTheWallII.Test.C6_indep,FormalConjectures/WrittenOnTheWallII/Test.lean,293,test,out_of_scope_category,
writtenonthewallii-test-c6-dom,WrittenOnTheWallII.Test.C6_dom,FormalConjectures/WrittenOnTheWallII/Test.lean,297,test,out_of_scope_category,
writtenonthewallii-test-c6-avg-dist,WrittenOnTheWallII.Test.C6_avg_dist,FormalConjectures/WrittenOnTheWallII/Test.lean,301,test,out_of_scope_category,
writtenonthewallii-test-c6-diameter,WrittenOnTheWallII.Test.C6_diameter,FormalConjectures/WrittenOnTheWallII/Test.lean,306,test,out_of_scope_category,
writtenonthewallii-test-c6-radius,WrittenOnTheWallII.Test.C6_radius,FormalConjectures/WrittenOnTheWallII/Test.lean,310,test,out_of_scope_category,
writtenonthewallii-test-c6-girth,WrittenOnTheWallII.Test.C6_girth,FormalConjectures/WrittenOnTheWallII/Test.lean,314,test,out_of_scope_category,
writtenonthewallii-test-c6-order,WrittenOnTheWallII.Test.C6_order,FormalConjectures/WrittenOnTheWallII/Test.lean,318,test,out_of_scope_category,
writtenonthewallii-test-c6-size,WrittenOnTheWallII.Test.C6_size,FormalConjectures/WrittenOnTheWallII/Test.lean,321,test,out_of_scope_category,
writtenonthewallii-test-c6-szeged,WrittenOnTheWallII.Test.C6_szeged,FormalConjectures/WrittenOnTheWallII/Test.lean,325,test,out_of_scope_category,
writtenonthewallii-test-c6-wiener,WrittenOnTheWallII.Test.C6_wiener,FormalConjectures/WrittenOnTheWallII/Test.lean,329,test,out_of_scope_category,
writtenonthewallii-test-c6-min-deg,WrittenOnTheWallII.Test.C6_min_deg,FormalConjectures/WrittenOnTheWallII/Test.lean,333,test,out_of_scope_category,
writtenonthewallii-test-c6-max-deg,WrittenOnTheWallII.Test.C6_max_deg,FormalConjectures/WrittenOnTheWallII/Test.lean,337,test,out_of_scope_category,
writtenonthewallii-test-c6-avg-deg,WrittenOnTheWallII.Test.C6_avg_deg,FormalConjectures/WrittenOnTheWallII/Test.lean,341,test,out_of_scope_category,
writtenonthewallii-test-c6-matching,WrittenOnTheWallII.Test.C6_matching,FormalConjectures/WrittenOnTheWallII/Test.lean,345,test,out_of_scope_category,
writtenonthewallii-test-c6-residue,WrittenOnTheWallII.Test.C6_residue,FormalConjectures/WrittenOnTheWallII/Test.lean,349,test,out_of_scope_category,
writtenonthewallii-test-c6-annihilation,WrittenOnTheWallII.Test.C6_annihilation,FormalConjectures/WrittenOnTheWallII/Test.lean,353,test,out_of_scope_category,
writtenonthewallii-test-c6-cvetkovic,WrittenOnTheWallII.Test.C6_cvetkovic,FormalConjectures/WrittenOnTheWallII/Test.lean,357,test,out_of_scope_category,
writtenonthewallii-test-star5-indep,WrittenOnTheWallII.Test.Star5_indep,FormalConjectures/WrittenOnTheWallII/Test.lean,363,test,out_of_scope_category,
writtenonthewallii-test-star5-dom,WrittenOnTheWallII.Test.Star5_dom,FormalConjectures/WrittenOnTheWallII/Test.lean,367,test,out_of_scope_category,
writtenonthewallii-test-star5-avg-dist,WrittenOnTheWallII.Test.Star5_avg_dist,FormalConjectures/WrittenOnTheWallII/Test.lean,371,test,out_of_scope_category,
writtenonthewallii-test-star5-diameter,WrittenOnTheWallII.Test.Star5_diameter,FormalConjectures/WrittenOnTheWallII/Test.lean,376,test,out_of_scope_category,
writtenonthewallii-test-star5-radius,WrittenOnTheWallII.Test.Star5_radius,FormalConjectures/WrittenOnTheWallII/Test.lean,380,test,out_of_scope_category,
writtenonthewallii-test-star5-girth,WrittenOnTheWallII.Test.Star5_girth,FormalConjectures/WrittenOnTheWallII/Test.lean,384,test,out_of_scope_category,
writtenonthewallii-test-star5-order,WrittenOnTheWallII.Test.Star5_order,FormalConjectures/WrittenOnTheWallII/Test.lean,388,test,out_of_scope_category,
writtenonthewallii-test-star5-size,WrittenOnTheWallII.Test.Star5_size,FormalConjectures/WrittenOnTheWallII/Test.lean,391,test,out_of_scope_category,
writtenonthewallii-test-star5-szeged,WrittenOnTheWallII.Test.Star5_szeged,FormalConjectures/WrittenOnTheWallII/Test.lean,395,test,out_of_scope_category,
writtenonthewallii-test-star5-wiener,WrittenOnTheWallII.Test.Star5_wiener,FormalConjectures/WrittenOnTheWallII/Test.lean,399,test,out_of_scope_category,
writtenonthewallii-test-star5-min-deg,WrittenOnTheWallII.Test.Star5_min_deg,FormalConjectures/WrittenOnTheWallII/Test.lean,403,test,out_of_scope_category,
writtenonthewallii-test-star5-max-deg,WrittenOnTheWallII.Test.Star5_max_deg,FormalConjectures/WrittenOnTheWallII/Test.lean,407,test,out_of_scope_category,
writtenonthewallii-test-star5-avg-deg,WrittenOnTheWallII.Test.Star5_avg_deg,FormalConjectures/WrittenOnTheWallII/Test.lean,411,test,out_of_scope_category,
writtenonthewallii-test-star5-matching,WrittenOnTheWallII.Test.Star5_matching,FormalConjectures/WrittenOnTheWallII/Test.lean,415,test,out_of_scope_category,
writtenonthewallii-test-star5-residue,WrittenOnTheWallII.Test.Star5_residue,FormalConjectures/WrittenOnTheWallII/Test.lean,419,test,out_of_scope_category,
writtenonthewallii-test-star5-annihilation,WrittenOnTheWallII.Test.Star5_annihilation,FormalConjectures/WrittenOnTheWallII/Test.lean,423,test,out_of_scope_category,
writtenonthewallii-test-star5-cvetkovic,WrittenOnTheWallII.Test.Star5_cvetkovic,FormalConjectures/WrittenOnTheWallII/Test.lean,427,test,out_of_scope_category,
